school_id,year,school_year_label,school_name_raw,school_id_outcome,municipality,county,municipality_code_raw,county_code_raw,organisation_number_raw,subject_code_raw,subject_name_raw,boy_grade_raw,girl_grade_raw,boy_count_raw,girl_count_raw,boy_grade,girl_grade,boy_count,girl_count,boy_grade_suppressed,girl_grade_suppressed,boy_count_suppressed,girl_count_suppressed,treatment_year_raw,first_treat_year_raw_clean,first_treat_year,ever_treated,gvar,post,flex,event_time,cohort_label,studentgrade_boy,studentgrade_girl,population,higher_education_share,high_income_household_share_750k_plus,unrestricted_revenues_per_capita
Vegårshei skule,2015,2015-16,Vegårshei skule,Vegårshei skule,Vegårshei ( - 2019),Aust-Agder ( - 2019),912,9,975289850,MAT0010,Matematikk 10. årstrinn,3.5,4.6,11,9,3.5,4.6,11.0,9.0,False,False,False,False,2018,2018,2018,1,2018,0,-3.0,-3.0,Cohort 2018,3.5,4.6,2018,23.1,19.0,62455.0
Vegårshei skule,2016,2016-17,Vegårshei skule,Vegårshei skule,Vegårshei ( - 2019),Aust-Agder ( - 2019),912,9,975289850,MAT0010,Matematikk 10. årstrinn,3.4,3.2,16,14,3.4,3.2,16.0,14.0,False,False,False,False,2018,2018,2018,1,2018,0,-2.0,-2.0,Cohort 2018,3.4,3.2,2036,23.6,19.0,62778.0
Vegårshei skule,2017,2017-18,Vegårshei skule,Vegårshei skule,Vegårshei ( - 2019),Aust-Agder ( - 2019),912,9,975289850,MAT0010,Matematikk 10. årstrinn,3.5,3,12,13,3.5,3.0,12.0,13.0,False,False,False,False,2018,2018,2018,1,2018,0,-1.0,-1.0,Cohort 2018,3.5,3.0,2104,23.6,23.0,65403.0
Vegårshei skule,2018,2018-19,Vegårshei skule,Vegårshei skule,Vegårshei ( - 2019),Aust-Agder ( - 2019),912,9,975289850,MAT0010,Matematikk 10. årstrinn,3.9,3.3,16,12,3.9,3.3,16.0,12.0,False,False,False,False,2018,2018,2018,1,2018,1,0.0,0.0,Cohort 2018,3.9,3.3,2087,24.1,26.0,66213.0
Vegårshei skule,2019,2019-20,Vegårshei skule,Vegårshei skule,Vegårshei ( - 2019),Aust-Agder ( - 2019),912,9,975289850,MAT0010,Matematikk 10. årstrinn,3,3.1,12,17,3.0,3.1,12.0,17.0,False,False,False,False,2018,2018,2018,1,2018,1,1.0,1.0,Cohort 2018,3.0,3.1,2093,25.2,28.0,68380.0
Vegårshei skule,2020,2020-21,Vegårshei skule,Vegårshei skule,Vegårshei,Agder,4212,42,975289850,MAT0010,Matematikk 10. årstrinn,3.3,3.4,9,14,3.3,3.4,9.0,14.0,False,False,False,False,2018,2018,2018,1,2018,1,2.0,2.0,Cohort 2018,3.3,3.4,2097,25.2,31.0,69353.0
Vennesla ungdomsskole,2007,2007-08,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.5,3.5,84,58,3.5,3.5,84.0,58.0,False,False,False,False,2017,2017,2017,1,2017,0,-10.0,-10.0,Cohort 2017,3.5,3.5,12555,14.100000000000001,8.0,
Vennesla ungdomsskole,2008,2008-09,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.2,3.7,73,73,3.2,3.7,73.0,73.0,False,False,False,False,2017,2017,2017,1,2017,0,-9.0,-9.0,Cohort 2017,3.2,3.7,12776,14.6,11.0,
Vennesla ungdomsskole,2009,2009-10,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.4,3.3,72,72,3.4,3.3,72.0,72.0,False,False,False,False,2017,2017,2017,1,2017,0,-8.0,-8.0,Cohort 2017,3.4,3.3,12886,14.8,11.0,
Vennesla ungdomsskole,2010,2010-11,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.4,3.6,76,74,3.4,3.6,76.0,74.0,False,False,False,False,2017,2017,2017,1,2017,0,-7.0,-7.0,Cohort 2017,3.4,3.6,13116,15.5,12.0,
Vennesla ungdomsskole,2011,2011-12,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.2,3.7,82,70,3.2,3.7,82.0,70.0,False,False,False,False,2017,2017,2017,1,2017,0,-6.0,-6.0,Cohort 2017,3.2,3.7,13334,16.1,14.0,
Vennesla ungdomsskole,2012,2012-13,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,2.9,3.3,79,67,2.9,3.3,79.0,67.0,False,False,False,False,2017,2017,2017,1,2017,0,-5.0,-5.0,Cohort 2017,2.9,3.3,13583,16.5,16.0,
Vennesla ungdomsskole,2013,2013-14,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.4,3.6,80,76,3.4,3.6,80.0,76.0,False,False,False,False,2017,2017,2017,1,2017,0,-4.0,-4.0,Cohort 2017,3.4,3.6,13756,17.2,18.0,
Vennesla ungdomsskole,2014,2014-15,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3,3.4,76,79,3.0,3.4,76.0,79.0,False,False,False,False,2017,2017,2017,1,2017,0,-3.0,-3.0,Cohort 2017,3.0,3.4,13986,18.1,20.0,
Vennesla ungdomsskole,2015,2015-16,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.4,3.5,74,70,3.4,3.5,74.0,70.0,False,False,False,False,2017,2017,2017,1,2017,0,-2.0,-2.0,Cohort 2017,3.4,3.5,14095,19.0,21.0,48423.0
Vennesla ungdomsskole,2016,2016-17,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.3,3.3,78,63,3.3,3.3,78.0,63.0,False,False,False,False,2017,2017,2017,1,2017,0,-1.0,-1.0,Cohort 2017,3.3,3.3,14308,19.400000000000002,22.0,50600.0
Vennesla ungdomsskole,2017,2017-18,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.3,3.3,58,68,3.3,3.3,58.0,68.0,False,False,False,False,2017,2017,2017,1,2017,1,0.0,0.0,Cohort 2017,3.3,3.3,14425,19.8,24.0,52329.0
Vennesla ungdomsskole,2018,2018-19,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,2.9,3.6,54,64,2.9,3.6,54.0,64.0,False,False,False,False,2017,2017,2017,1,2017,1,1.0,1.0,Cohort 2017,2.9,3.6,14532,20.3,26.0,54012.0
Vennesla ungdomsskole,2019,2019-20,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla ( - 2019),Vest-Agder ( - 2019),1014,10,873844302,MAT0010,Matematikk 10. årstrinn,3.4,3.7,67,48,3.4,3.7,67.0,48.0,False,False,False,False,2017,2017,2017,1,2017,1,2.0,2.0,Cohort 2017,3.4,3.7,14630,20.799999999999997,29.0,56112.0
Vennesla ungdomsskole,2020,2020-21,Vennesla ungdomsskole,Vennesla ungdomsskole,Vennesla,Agder,4223,42,873844302,MAT0010,Matematikk 10. årstrinn,3.3,3.4,75,89,3.3,3.4,75.0,89.0,False,False,False,False,2017,2017,2017,1,2017,1,3.0,3.0,Cohort 2017,3.3,3.4,14774,21.200000000000003,29.0,57401.0
Åmli skule,2007,2007-08,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,3.1,2.5,10,8,3.1,2.5,10.0,8.0,False,False,False,False,2017,2017,2017,1,2017,0,-10.0,-10.0,Cohort 2017,3.1,2.5,1815,18.0,6.0,
Åmli skule,2008,2008-09,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.5,2.7,12,14,2.5,2.7,12.0,14.0,False,False,False,False,2017,2017,2017,1,2017,0,-9.0,-9.0,Cohort 2017,2.5,2.7,1836,18.7,7.0,
Åmli skule,2009,2009-10,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.9,3.5,17,10,2.9,3.5,17.0,10.0,False,False,False,False,2017,2017,2017,1,2017,0,-8.0,-8.0,Cohort 2017,2.9,3.5,1855,19.400000000000002,9.0,
Åmli skule,2010,2010-11,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.9,3.1,8,14,2.9,3.1,8.0,14.0,False,False,False,False,2017,2017,2017,1,2017,0,-7.0,-7.0,Cohort 2017,2.9,3.1,1861,19.1,10.0,
Åmli skule,2011,2011-12,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,3,3.1,18,10,3.0,3.1,18.0,10.0,False,False,False,False,2017,2017,2017,1,2017,0,-6.0,-6.0,Cohort 2017,3.0,3.1,1829,19.400000000000002,12.0,
Åmli skule,2012,2012-13,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.8,3.8,22,12,2.8,3.8,22.0,12.0,False,False,False,False,2017,2017,2017,1,2017,0,-5.0,-5.0,Cohort 2017,2.8,3.8,1825,20.1,12.0,
Åmli skule,2013,2013-14,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.8,3.8,12,11,2.8,3.8,12.0,11.0,False,False,False,False,2017,2017,2017,1,2017,0,-4.0,-4.0,Cohort 2017,3.3,3.8,1815,19.9,13.0,
Åmli skule,2014,2014-15,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,3.3,3.8,15,13,3.3,3.8,15.0,13.0,False,False,False,False,2017,2017,2017,1,2017,0,-3.0,-3.0,Cohort 2017,3.4,2.8,1810,20.2,16.0,
Åmli skule,2015,2015-16,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,3.4,2.8,14,13,3.4,2.8,14.0,13.0,False,False,False,False,2017,2017,2017,1,2017,0,-2.0,-2.0,Cohort 2017,2.5,3.6,1832,21.0,17.0,66450.0
Åmli skule,2016,2016-17,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.5,3.6,8,12,2.5,3.6,8.0,12.0,False,False,False,False,2017,2017,2017,1,2017,0,-1.0,-1.0,Cohort 2017,3.0,3.2,1847,21.0,18.0,69019.0
Åmli skule,2017,2017-18,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,3,3.2,12,11,3.0,3.2,12.0,11.0,False,False,False,False,2017,2017,2017,1,2017,1,0.0,0.0,Cohort 2017,2.8,3.6,1856,22.0,21.0,72941.0
Åmli skule,2018,2018-19,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,2.8,3.6,10,7,2.8,3.6,10.0,7.0,False,False,False,False,2017,2017,2017,1,2017,1,1.0,1.0,Cohort 2017,4.1,3.6,1845,21.8,24.0,74954.0
Åmli skule,2019,2019-20,Åmli skule,Åmli skule,Åmli ( - 2019),Aust-Agder ( - 2019),929,9,975283291,MAT0010,Matematikk 10. årstrinn,4.1,3.6,11,9,4.1,3.6,11.0,9.0,False,False,False,False,2017,2017,2017,1,2017,1,2.0,2.0,Cohort 2017,3.0,3.4,1848,22.099999999999998,25.0,77991.0
